prefix_family_id,prompt_id,vertical,memory_mode,total_input_tokens_estimated,exact_shared_prefix_tokens_estimated,variable_suffix_tokens_estimated,reusable_token_ratio_estimated,tokenizer,measurement_type
prefix_family_b797a07febd8,finance_scaleup_2000_0637,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0638,finance,mm2_hybrid_top5,371,28,343,0.075472,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0639,finance,mm2_hybrid_top5,320,28,292,0.0875,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0640,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0641,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0642,finance,mm2_hybrid_top5,337,28,309,0.083086,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0643,finance,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0644,finance,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0645,finance,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0646,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0647,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0648,finance,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0649,finance,mm2_hybrid_top5,320,28,292,0.0875,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0650,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0651,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0652,finance,mm2_hybrid_top5,380,28,352,0.073684,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0653,finance,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0654,finance,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0655,finance,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0656,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0657,finance,mm2_hybrid_top5,832,28,804,0.033654,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0658,finance,mm2_hybrid_top5,330,28,302,0.084848,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0659,finance,mm2_hybrid_top5,363,28,335,0.077135,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0660,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0661,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0662,finance,mm2_hybrid_top5,339,28,311,0.082596,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0663,finance,mm2_hybrid_top5,330,28,302,0.084848,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0664,finance,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0665,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0666,finance,mm2_hybrid_top5,359,28,331,0.077994,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0667,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0668,finance,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0669,finance,mm2_hybrid_top5,363,28,335,0.077135,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0670,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0671,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0672,finance,mm2_hybrid_top5,341,28,313,0.082111,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0673,finance,mm2_hybrid_top5,332,28,304,0.084337,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0674,finance,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0675,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0676,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0677,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0678,finance,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0679,finance,mm2_hybrid_top5,363,28,335,0.077135,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0680,finance,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0681,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0682,finance,mm2_hybrid_top5,337,28,309,0.083086,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0683,finance,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0684,finance,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0685,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0686,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0687,finance,mm2_hybrid_top5,374,28,346,0.074866,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0688,finance,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0689,finance,mm2_hybrid_top5,363,28,335,0.077135,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0690,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0691,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0692,finance,mm2_hybrid_top5,329,28,301,0.085106,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0693,finance,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0694,finance,mm2_hybrid_top5,363,28,335,0.077135,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0695,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0696,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0697,finance,mm2_hybrid_top5,832,28,804,0.033654,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0698,finance,mm2_hybrid_top5,322,28,294,0.086957,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0699,finance,mm2_hybrid_top5,363,28,335,0.077135,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0700,finance,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0701,finance,mm2_hybrid_top5,372,28,344,0.075269,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0702,finance,mm2_hybrid_top5,339,28,311,0.082596,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0703,finance,mm2_hybrid_top5,330,28,302,0.084848,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0704,finance,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0705,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0706,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0707,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0708,finance,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0709,finance,mm2_hybrid_top5,320,28,292,0.0875,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0710,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0711,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0712,finance,mm2_hybrid_top5,341,28,313,0.082111,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0713,finance,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0714,finance,mm2_hybrid_top5,419,28,391,0.066826,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0715,finance,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0716,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0717,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0718,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0719,finance,mm2_hybrid_top5,320,28,292,0.0875,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0720,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0721,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0722,finance,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0723,finance,mm2_hybrid_top5,326,28,298,0.08589,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0724,finance,mm2_hybrid_top5,324,28,296,0.08642,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0725,finance,mm2_hybrid_top5,329,28,301,0.085106,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0726,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0727,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0728,finance,mm2_hybrid_top5,328,28,300,0.085366,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0729,finance,mm2_hybrid_top5,363,28,335,0.077135,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0730,finance,mm2_hybrid_top5,337,28,309,0.083086,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0731,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0732,finance,mm2_hybrid_top5,329,28,301,0.085106,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0733,finance,mm2_hybrid_top5,330,28,302,0.084848,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0734,finance,mm2_hybrid_top5,320,28,292,0.0875,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0735,finance,mm2_hybrid_top5,343,28,315,0.081633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0736,finance,mm2_hybrid_top5,359,28,331,0.077994,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0737,finance,mm2_hybrid_top5,832,28,804,0.033654,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0738,finance,mm2_hybrid_top5,342,28,314,0.081871,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0739,finance,mm2_hybrid_top5,342,28,314,0.081871,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0740,finance,mm2_hybrid_top5,347,28,319,0.080692,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0741,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0742,finance,mm2_hybrid_top5,339,28,311,0.082596,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0743,finance,mm2_hybrid_top5,365,28,337,0.076712,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0744,finance,mm2_hybrid_top5,345,28,317,0.081159,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0745,finance,mm2_hybrid_top5,347,28,319,0.080692,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0746,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0747,finance,mm2_hybrid_top5,325,28,297,0.086154,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0748,finance,mm2_hybrid_top5,342,28,314,0.081871,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0749,finance,mm2_hybrid_top5,340,28,312,0.082353,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0750,finance,mm2_hybrid_top5,377,28,349,0.074271,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0751,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0752,finance,mm2_hybrid_top5,341,28,313,0.082111,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0753,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0754,finance,mm2_hybrid_top5,332,28,304,0.084337,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0755,finance,mm2_hybrid_top5,333,28,305,0.084084,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0756,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0757,finance,mm2_hybrid_top5,374,28,346,0.074866,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0758,finance,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0759,finance,mm2_hybrid_top5,332,28,304,0.084337,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0760,finance,mm2_hybrid_top5,333,28,305,0.084084,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0761,finance,mm2_hybrid_top5,566,28,538,0.04947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0762,finance,mm2_hybrid_top5,360,28,332,0.077778,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0763,finance,mm2_hybrid_top5,342,28,314,0.081871,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0764,finance,mm2_hybrid_top5,400,28,372,0.07,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0765,finance,mm2_hybrid_top5,363,28,335,0.077135,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0766,finance,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0767,finance,mm2_hybrid_top5,407,28,379,0.068796,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0768,finance,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0769,finance,mm2_hybrid_top5,328,28,300,0.085366,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0770,finance,mm2_hybrid_top5,407,28,379,0.068796,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0771,finance,mm2_hybrid_top5,413,28,385,0.067797,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0772,finance,mm2_hybrid_top5,387,28,359,0.072351,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0773,finance,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0774,finance,mm2_hybrid_top5,353,28,325,0.07932,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0775,finance,mm2_hybrid_top5,343,28,315,0.081633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0776,finance,mm2_hybrid_top5,566,28,538,0.04947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0777,finance,mm2_hybrid_top5,360,28,332,0.077778,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0778,finance,mm2_hybrid_top5,342,28,314,0.081871,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0779,finance,mm2_hybrid_top5,400,28,372,0.07,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0780,finance,mm2_hybrid_top5,363,28,335,0.077135,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0781,finance,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0782,finance,mm2_hybrid_top5,407,28,379,0.068796,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0783,finance,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0784,finance,mm2_hybrid_top5,328,28,300,0.085366,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0785,finance,mm2_hybrid_top5,407,28,379,0.068796,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0786,finance,mm2_hybrid_top5,413,28,385,0.067797,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0787,finance,mm2_hybrid_top5,387,28,359,0.072351,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0788,finance,mm2_hybrid_top5,354,28,326,0.079096,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0789,finance,mm2_hybrid_top5,353,28,325,0.07932,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,finance_scaleup_2000_0790,finance,mm2_hybrid_top5,343,28,315,0.081633,repo_regex_tokenizer_v1,estimated
